sim_time,pitch,roll,yaw,pitch_delay,roll_delay,yaw_delay
147.62,-0.00192971,0.0011612,0.00220169,-0.00208952,-9.62E-06,0.00436673
147.624,-0.00190201,0.00113723,0.00220185,-0.00210997,-2.66E-05,0.00436792
147.628,-0.0018751,0.00111246,0.00220211,-0.00212945,-4.26E-05,0.00436924
147.632,-0.00184921,0.00108683,0.00220246,-0.00214787,-5.69E-05,0.00437059
147.636,-0.00182463,0.00106068,0.00220291,-0.00216491,-6.95E-05,0.00437193
147.64,-0.00180148,0.00103438,0.00220347,-0.00218056,-8.01E-05,0.00437327
147.644,-0.00177954,0.00100784,0.00220417,-0.0021946,-8.88E-05,0.00437457
147.648,-0.00175876,0.000981129,0.00220499,-0.00220701,-9.59E-05,0.0043758
147.652,-0.00173966,0.000954838,0.00220586,-0.00221784,-0.000101371,0.00437698
147.656,-0.00172253,0.000929434,0.00220674,-0.00222755,-0.000105337,0.00437815
147.66,-0.00170748,0.000904557,0.00220762,-0.00223621,-0.000107794,0.00437939
147.664,-0.00169451,0.000879875,0.00220853,-0.00224357,-0.000109092,0.00438074
147.668,-0.00168345,0.000855069,0.0022095,-0.00224964,-0.000109849,0.00438224
147.672,-0.00167409,0.000830315,0.00221045,-0.00225422,-0.000110528,0.00438389
147.676,-0.00166632,0.000805721,0.00221133,-0.00225676,-0.000110981,0.00438566
147.68,-0.00165995,0.000781072,0.00221213,-0.0022573,-0.000110887,0.00438747
147.684,-0.00165451,0.000756031,0.00221288,-0.00225584,-0.000110173,0.00438937
147.688,-0.00164985,0.000730415,0.00221361,-0.00225273,-0.000108735,0.00439137
147.692,-0.00164606,0.000704509,0.00221435,-0.00224828,-0.000106425,0.00439344
147.696,-0.00164291,0.000678557,0.00221512,-0.00224232,-0.000103542,0.00439556
147.7,-0.00164004,0.000652661,0.00221584,-0.00223469,-0.000100156,0.0043977
147.704,-0.00163698,0.000626578,0.00221651,-0.00222539,-9.62E-05,0.00439978
147.708,-0.00163375,0.000600095,0.00221711,-0.00221453,-9.19E-05,0.00440174
147.712,-0.00163088,0.000573102,0.00221768,-0.00220196,-8.74E-05,0.00440356
147.716,-0.00162876,0.000545519,0.00221825,-0.00218814,-8.31E-05,0.00440524
147.72,-0.00162721,0.000517815,0.00221887,-0.00217335,-7.88E-05,0.00440684
147.724,-0.00162569,0.000489637,0.00221955,-0.00215744,-7.42E-05,0.00440838
147.728,-0.001624,0.000461131,0.00222026,-0.00214044,-6.91E-05,0.0044098
147.732,-0.00162237,0.00043283,0.00222098,-0.00212234,-6.32E-05,0.00441102
147.736,-0.00162069,0.000405162,0.00222169,-0.00210306,-5.63E-05,0.00441198
147.74,-0.00161878,0.000378368,0.00222236,-0.00208233,-4.90E-05,0.00441271
147.744,-0.00161635,0.000352203,0.00222301,-0.00206006,-4.14E-05,0.00441318
147.748,-0.00161334,0.000326603,0.0022237,-0.0020366,-3.38E-05,0.0044134
147.752,-0.0016099,0.000301686,0.00222446,-0.00201201,-2.65E-05,0.00441342
147.756,-0.00160625,0.000277561,0.00222531,-0.00198685,-1.93E-05,0.00441332
147.76,-0.00160233,0.000254105,0.00222624,-0.00196149,-1.20E-05,0.00441314
147.764,-0.00159816,0.000231337,0.00222718,-0.00193587,-4.65E-06,0.00441294
147.768,-0.00159371,0.00020941,0.00222809,-0.00190942,2.25E-06,0.00441279
147.772,-0.00158903,0.000188147,0.00222898,-0.00188172,8.67E-06,0.00441268
147.776,-0.00158399,0.000167609,0.00222989,-0.00185277,1.44E-05,0.00441264
147.78,-0.00157848,0.000147967,0.00223081,-0.00182303,1.95E-05,0.00441265
147.784,-0.00157233,0.000129162,0.0022317,-0.00179283,2.39E-05,0.00441272
147.788,-0.00156567,0.000110972,0.00223255,-0.0017621,2.80E-05,0.00441288
147.792,-0.00155875,9.28E-05,0.00223336,-0.00173051,3.19E-05,0.00441311
147.796,-0.00155175,7.47E-05,0.00223411,-0.0016985,3.54E-05,0.00441339
147.8,-0.00154449,5.67E-05,0.00223487,-0.00166702,3.88E-05,0.00441365
147.804,-0.00153686,3.88E-05,0.0022356,-0.00163661,4.18E-05,0.00441385
147.808,-0.00152883,2.11E-05,0.00223628,-0.00160756,4.39E-05,0.004414
147.812,-0.00152033,4.00E-06,0.00223687,-0.00157988,4.50E-05,0.00441416
147.816,-0.00151127,-1.24E-05,0.00223743,-0.00155369,4.51E-05,0.0044144
147.82,-0.00150188,-2.80E-05,0.00223802,-0.00152886,4.36E-05,0.0044148
147.824,-0.00149218,-4.30E-05,0.00223865,-0.00150555,4.07E-05,0.00441537
147.828,-0.00148204,-5.75E-05,0.0022394,-0.00148384,3.66E-05,0.00441611
147.832,-0.0014714,-7.18E-05,0.00224028,-0.00146347,3.11E-05,0.00441696
147.836,-0.00146025,-8.63E-05,0.00224132,-0.00144483,2.42E-05,0.00441791
147.84,-0.0014486,-0.000100902,0.00224247,-0.00142798,1.61E-05,0.0044189
147.844,-0.00143662,-0.000115256,0.00224371,-0.00141296,7.12E-06,0.00441991
147.848,-0.00142469,-0.000128561,0.00224504,-0.00139978,-2.53E-06,0.00442095
147.852,-0.00141251,-0.000140816,0.00224648,-0.00138858,-1.27E-05,0.00442202
147.856,-0.00139956,-0.000152243,0.00224805,-0.00137937,-2.34E-05,0.00442315
147.86,-0.00138596,-0.000163385,0.00224978,-0.00137217,-3.48E-05,0.00442437
147.864,-0.00137212,-0.000174557,0.00225165,-0.00136707,-4.72E-05,0.00442566
147.868,-0.00135815,-0.000185835,0.00225363,-0.00136383,-6.08E-05,0.00442703
147.872,-0.00134388,-0.000197056,0.00225565,-0.00136182,-7.56E-05,0.0044285
147.876,-0.00132904,-0.00020796,0.00225768,-0.00136123,-9.15E-05,0.00443006
147.88,-0.00131296,-0.000218803,0.00225971,-0.00136204,-0.000108429,0.00443166
147.884,-0.00129533,-0.000229155,0.00226174,-0.00136409,-0.000126106,0.00443327
147.888,-0.00127648,-0.000238395,0.00226383,-0.00136709,-0.000144165,0.00443486
147.892,-0.00125703,-0.000246512,0.002266,-0.00137081,-0.000162402,0.00443641
147.896,-0.00123722,-0.000253564,0.00226827,-0.00137526,-0.000180818,0.00443791
147.9,-0.00121727,-0.000260034,0.00227066,-0.00138077,-0.000199624,0.00443933
147.904,-0.00119706,-0.000265792,0.00227313,-0.00138735,-0.00021892,0.0044407
147.908,-0.00117649,-0.000270484,0.00227557,-0.00139438,-0.000238598,0.00444202
147.912,-0.0011556,-0.000274018,0.00227789,-0.00140122,-0.000258616,0.00444327
147.916,-0.00113429,-0.000276751,0.00228011,-0.00140803,-0.000278729,0.00444446
147.92,-0.00111214,-0.000279241,0.00228221,-0.00141511,-0.00029893,0.00444564
147.924,-0.00108919,-0.0002813,0.00228424,-0.00142255,-0.000319399,0.00444685
147.928,-0.00106563,-0.00028281,0.00228622,-0.00143028,-0.000340222,0.00444815
147.932,-0.00104206,-0.000283689,0.0022882,-0.00143825,-0.000361468,0.00444948
147.936,-0.00101897,-0.00028418,0.00229017,-0.00144632,-0.000382636,0.00445089
147.94,-0.000996294,-0.000284565,0.00229211,-0.00145469,-0.00040351,0.00445242
147.944,-0.000973432,-0.000285101,0.00229398,-0.00146334,-0.000424134,0.0044541
147.948,-0.000949881,-0.000285641,0.00229577,-0.00147196,-0.000444527,0.00445596
147.952,-0.000925588,-0.000286239,0.00229749,-0.00148045,-0.000464564,0.00445796
147.956,-0.000900587,-0.000286898,0.0022992,-0.00148944,-0.00048456,0.00446008
147.96,-0.00087521,-0.000287931,0.00230091,-0.00149914,-0.000504612,0.00446235
147.964,-0.000849951,-0.000289258,0.00230261,-0.00150944,-0.000524764,0.00446482
147.968,-0.000825329,-0.000290847,0.0023043,-0.00152037,-0.00054491,0.00446745
147.972,-0.000801692,-0.000292511,0.002306,-0.00153204,-0.000565488,0.00447018
147.976,-0.000779316,-0.000293977,0.00230772,-0.00154484,-0.000586874,0.00447291
147.98,-0.000758443,-0.000294952,0.00230945,-0.00155895,-0.00060935,0.00447562
147.984,-0.000739539,-0.000295388,0.00231121,-0.00157396,-0.000632802,0.0044783
147.988,-0.000722735,-0.000295644,0.00231297,-0.00158887,-0.000657445,0.00448099
147.992,-0.000708224,-0.000295805,0.00231472,-0.00160303,-0.000683461,0.0044837
147.996,-0.000695847,-0.000295618,0.00231645,-0.00161642,-0.000710881,0.00448642
148,-0.000685322,-0.000295033,0.00231811,-0.00162896,-0.000739466,0.00448919
148.004,-0.000676526,-0.000293963,0.00231967,-0.00164082,-0.000768733,0.00449201
148.008,-0.000669325,-0.00029251,0.00232115,-0.00165192,-0.000797728,0.00449484
148.012,-0.000662953,-0.000290422,0.00232256,-0.00166166,-0.000825831,0.00449767
148.016,-0.000656816,-0.000287696,0.00232394,-0.00166995,-0.000852528,0.00450061
148.02,-0.000650952,-0.000284675,0.00232534,-0.00167716,-0.000877335,0.00450366
148.024,-0.000645354,-0.000281649,0.00232684,-0.0016834,-0.000900374,0.00450682
148.028,-0.000640695,-0.000278845,0.00232849,-0.00168846,-0.00092181,0.00451014
148.032,-0.000637215,-0.000276172,0.00233034,-0.00169217,-0.000941974,0.00451359
148.036,-0.000634738,-0.000273518,0.00233241,-0.00169446,-0.000961121,0.00451715
148.04,-0.000632249,-0.000270952,0.00233471,-0.00169514,-0.000979422,0.00452077
148.044,-0.00062941,-0.000268275,0.00233717,-0.00169424,-0.000996833,0.00452437
148.048,-0.000625896,-0.000265075,0.0023397,-0.00169196,-0.00101348,0.00452787
148.052,-0.000622252,-0.000261027,0.00234222,-0.00168821,-0.00102978,0.00453126
148.056,-0.000618696,-0.000256867,0.00234477,-0.00168364,-0.00104617,0.00453454
148.06,-0.000615394,-0.000252619,0.00234734,-0.0016788,-0.00106301,0.00453775
148.064,-0.0006127,-0.000248537,0.00234991,-0.00167442,-0.00107974,0.00454093
148.068,-0.000610805,-0.000244636,0.00235246,-0.00167066,-0.00109557,0.00454414
148.072,-0.000609781,-0.000240836,0.00235502,-0.00166777,-0.00110998,0.00454745
148.076,-0.000609348,-0.000237061,0.0023576,-0.00166569,-0.00112338,0.00455092
148.08,-0.000609857,-0.000233178,0.00236021,-0.00166399,-0.00113646,0.00455459
148.084,-0.000611745,-0.000229208,0.00236284,-0.00166237,-0.00114976,0.00455845
148.088,-0.000615119,-0.000225172,0.00236549,-0.00166093,-0.00116355,0.00456242
148.092,-0.000620028,-0.000221121,0.00236815,-0.00165951,-0.00117743,0.00456645
148.096,-0.000626252,-0.000216739,0.00237085,-0.00165797,-0.00119065,0.00457047
148.1,-0.00063376,-0.000211557,0.00237354,-0.00165601,-0.00120305,0.00457455
148.104,-0.000642503,-0.000205521,0.00237619,-0.0016533,-0.00121505,0.00457873
148.108,-0.000652545,-0.00019888,0.00237882,-0.00164937,-0.00122682,0.00458297
148.112,-0.000663668,-0.000191682,0.00238144,-0.00164412,-0.00123808,0.0045872
148.116,-0.000675437,-0.000183865,0.00238406,-0.00163752,-0.00124873,0.00459136
148.12,-0.000687755,-0.000175319,0.00238669,-0.00162964,-0.00125893,0.00459539
148.124,-0.000700707,-0.000166596,0.00238937,-0.00162059,-0.00126885,0.00459932
148.128,-0.000714666,-0.000157782,0.00239209,-0.00161037,-0.00127803,0.00460309
148.132,-0.000730187,-0.000148763,0.00239487,-0.00159893,-0.00128584,0.00460669
148.136,-0.000747387,-0.000139465,0.00239773,-0.00158629,-0.00129171,0.00461019
148.14,-0.000765833,-0.000129781,0.00240067,-0.00157269,-0.00129533,0.00461365
148.144,-0.000785061,-0.000119636,0.00240371,-0.00155785,-0.00129706,0.00461711
148.148,-0.000804821,-0.000108977,0.00240686,-0.0015408,-0.00129737,0.00462057
148.152,-0.000824752,-9.82E-05,0.0024101,-0.00152131,-0.00129649,0.00462398
148.156,-0.000844533,-8.79E-05,0.00241339,-0.00149959,-0.0012949,0.00462735
148.16,-0.000864062,-7.86E-05,0.00241675,-0.00147591,-0.00129276,0.00463068
148.164,-0.000883401,-7.07E-05,0.00242017,-0.00145045,-0.00129024,0.00463398
148.168,-0.000902081,-6.39E-05,0.00242365,-0.00142337,-0.0012874,0.00463728
148.172,-0.000919942,-5.85E-05,0.00242716,-0.00139466,-0.00128459,0.00464061
148.176,-0.000937257,-5.41E-05,0.00243071,-0.00136445,-0.00128181,0.0046439
148.18,-0.00095422,-5.05E-05,0.0024343,-0.00133322,-0.00127943,0.00464717
148.184,-0.000970971,-4.75E-05,0.00243801,-0.0013013,-0.00127741,0.00465041
148.188,-0.000987606,-4.50E-05,0.0024418,-0.00126857,-0.00127554,0.00465355
148.192,-0.00100385,-4.26E-05,0.00244569,-0.00123518,-0.00127368,0.00465655
148.196,-0.00101948,-4.02E-05,0.00244968,-0.00120111,-0.00127217,0.0046594
148.2,-0.00103474,-3.74E-05,0.00245373,-0.00116629,-0.00127134,0.00466212
148.204,-0.00104987,-3.41E-05,0.0024578,-0.00113106,-0.00127102,0.00466476
148.208,-0.00106472,-3.04E-05,0.00246184,-0.00109633,-0.00127112,0.00466728
148.212,-0.00107923,-2.61E-05,0.00246588,-0.00106262,-0.00127179,0.0046697
148.216,-0.00109364,-2.14E-05,0.00246991,-0.00103006,-0.00127328,0.00467205
148.22,-0.00110835,-1.62E-05,0.00247388,-0.00099858,-0.00127566,0.00467437
148.224,-0.00112381,-1.03E-05,0.00247785,-0.000968099,-0.00127877,0.00467665
148.228,-0.00113985,-3.79E-06,0.00248186,-0.000938449,-0.00128244,0.00467885
148.232,-0.00115591,3.57E-06,0.00248594,-0.000910184,-0.00128658,0.00468093
148.236,-0.0011715,1.09E-05,0.00249013,-0.000883535,-0.00129114,0.00468289
148.24,-0.00118628,1.79E-05,0.00249448,-0.000858726,-0.00129626,0.00468474
148.244,-0.00119985,2.48E-05,0.00249897,-0.000835663,-0.00130181,0.00468651
148.248,-0.00121182,3.17E-05,0.00250359,-0.000814309,-0.00130753,0.00468815
148.252,-0.00122194,3.90E-05,0.00250827,-0.000794859,-0.00131306,0.00468961
148.256,-0.00123031,4.66E-05,0.00251304,-0.000777745,-0.00131852,0.00469091
148.26,-0.00123733,5.47E-05,0.00251791,-0.000763062,-0.00132381,0.00469209
148.264,-0.00124365,6.35E-05,0.00252284,-0.000750327,-0.0013288,0.0046932
148.268,-0.00124961,7.28E-05,0.00252777,-0.000739234,-0.00133298,0.00469426
148.272,-0.00125515,8.27E-05,0.00253264,-0.000729912,-0.00133636,0.00469529
148.276,-0.00125984,9.28E-05,0.00253737,-0.000722305,-0.00133907,0.00469629
148.28,-0.00126336,0.000102939,0.00254193,-0.000716311,-0.00134122,0.00469723
148.284,-0.00126565,0.000112784,0.00254632,-0.000711759,-0.00134229,0.00469812
148.288,-0.00126692,0.000122407,0.00255058,-0.000708453,-0.00134227,0.00469893
148.292,-0.0012675,0.000131822,0.00255472,-0.000706256,-0.00134093,0.00469966
148.296,-0.00126753,0.000141254,0.00255876,-0.000704928,-0.00133829,0.00470029
148.3,-0.00126721,0.000151273,0.0025626,-0.000704171,-0.00133441,0.00470078
148.304,-0.00126694,0.00016197,0.0025662,-0.000703751,-0.00132954,0.00470114
148.308,-0.00126691,0.000173353,0.00256949,-0.000703967,-0.00132374,0.00470135
148.312,-0.00126676,0.000185585,0.00257245,-0.000705211,-0.00131704,0.00470143
148.316,-0.00126625,0.000198389,0.00257507,-0.000707058,-0.00130927,0.00470145
148.32,-0.00126515,0.000211464,0.00257736,-0.000709476,-0.00130049,0.00470146
148.324,-0.00126326,0.000224806,0.00257938,-0.000712634,-0.0012907,0.00470153
148.328,-0.00126054,0.0002385,0.00258118,-0.000716717,-0.00128021,0.00470166
148.332,-0.00125705,0.000252145,0.00258284,-0.000721808,-0.00126907,0.00470196
148.336,-0.00125275,0.000265221,0.00258441,-0.00072815,-0.00125707,0.0047024
148.34,-0.00124797,0.000277471,0.00258596,-0.000735562,-0.00124412,0.00470292
148.344,-0.00124271,0.000288562,0.0025875,-0.00074338,-0.00123017,0.00470349
148.348,-0.00123696,0.00029862,0.00258903,-0.000751489,-0.00121515,0.00470407
148.352,-0.0012305,0.000308005,0.00259063,-0.00075987,-0.00119886,0.00470472
148.356,-0.0012235,0.000316831,0.00259229,-0.000768039,-0.00118143,0.00470544
148.36,-0.00121636,0.000325158,0.00259399,-0.000775631,-0.00116297,0.0047063
148.364,-0.00120919,0.000332982,0.00259573,-0.000782578,-0.00114401,0.00470736
148.368,-0.00120195,0.000340342,0.00259751,-0.000788842,-0.00112522,0.00470858
148.372,-0.00119453,0.000346933,0.00259932,-0.000794392,-0.00110669,0.00470997
148.376,-0.0011872,0.000352631,0.0026011,-0.000799273,-0.00108854,0.00471147
148.38,-0.00118033,0.00035731,0.00260283,-0.000803276,-0.00107062,0.00471311
148.384,-0.00117403,0.000360539,0.0026045,-0.000805901,-0.0010532,0.00471487
148.388,-0.00116817,0.000362011,0.00260618,-0.000807036,-0.00103656,0.00471667
148.392,-0.00116229,0.000361845,0.00260792,-0.000806766,-0.00102104,0.00471843
148.396,-0.00115653,0.000360006,0.00260972,-0.000805327,-0.0010066,0.0047201
148.4,-0.00115128,0.000356424,0.00261165,-0.000802958,-0.000993196,0.00472164
148.404,-0.00114654,0.000351019,0.00261366,-0.000800023,-0.000980586,0.00472308
148.408,-0.00114226,0.00034395,0.00261572,-0.000796907,-0.00096848,0.00472447
148.412,-0.00113872,0.000335197,0.0026178,-0.000793835,-0.000956075,0.00472587
148.416,-0.00113639,0.000325124,0.00261984,-0.000791038,-0.000942787,0.00472736
148.42,-0.00113519,0.000313897,0.00262184,-0.000788663,-0.000928284,0.00472901
148.424,-0.00113492,0.000301479,0.00262382,-0.000786451,-0.000912634,0.00473081
148.428,-0.0011355,0.000287852,0.00262578,-0.000784668,-0.000896245,0.00473278
148.432,-0.00113669,0.000272778,0.00262774,-0.000783368,-0.000879497,0.00473493
148.436,-0.00113824,0.000256163,0.00262967,-0.000782675,-0.000862443,0.00473734
148.44,-0.00114,0.000238114,0.00263155,-0.000782572,-0.00084544,0.00474005
148.444,-0.00114163,0.000218645,0.00263341,-0.000783144,-0.000828809,0.00474308
148.448,-0.00114327,0.000197919,0.00263525,-0.000784191,-0.000812749,0.00474638
148.452,-0.00114556,0.000176249,0.00263707,-0.00078559,-0.000797125,0.00474985
148.456,-0.00114861,0.000154219,0.00263877,-0.000787105,-0.000781575,0.00475338
148.46,-0.00115251,0.000132258,0.00264033,-0.00078798,-0.000765899,0.00475686
148.464,-0.00115728,0.00011032,0.0026417,-0.000787375,-0.000750255,0.00476024
148.468,-0.00116291,8.88E-05,0.00264291,-0.00078522,-0.000734529,0.00476352
148.472,-0.00116889,6.73E-05,0.00264398,-0.000781439,-0.000718954,0.00476676
148.476,-0.00117489,4.59E-05,0.00264494,-0.000776448,-0.000703201,0.00476996
148.48,-0.0011809,2.48E-05,0.00264576,-0.000770851,-0.000687346,0.00477322
148.484,-0.00118672,3.95E-06,0.00264643,-0.000764997,-0.000671318,0.00477651
148.488,-0.0011925,-1.62E-05,0.002647,-0.000758677,-0.00065516,0.00477984
148.492,-0.00119877,-3.60E-05,0.00264752,-0.000751753,-0.000638906,0.00478316
148.496,-0.00120599,-5.56E-05,0.002648,-0.000743937,-0.000622326,0.00478649
148.5,-0.00121441,-7.49E-05,0.00264848,-0.000735218,-0.000605029,0.00478982
148.504,-0.00122435,-9.39E-05,0.00264896,-0.000725564,-0.000586786,0.00479316
148.508,-0.00123544,-0.000112557,0.00264945,-0.000714644,-0.00056794,0.0047965
148.512,-0.001247,-0.000131246,0.00264997,-0.000701747,-0.000549246,0.00479979
148.516,-0.00125857,-0.000150105,0.00265052,-0.00068647,-0.00053162,0.00480295
148.52,-0.00127008,-0.000168968,0.00265116,-0.000669334,-0.000515611,0.00480595
148.524,-0.00128159,-0.000187937,0.00265187,-0.000650871,-0.00050102,0.0048088
148.528,-0.0012934,-0.000207131,0.00265264,-0.000631199,-0.000486921,0.00481151
148.532,-0.0013058,-0.000226444,0.00265354,-0.00061049,-0.000472634,0.00481406
148.536,-0.00131859,-0.000245841,0.00265458,-0.000588976,-0.000457868,0.00481641
148.54,-0.00133154,-0.000265552,0.00265576,-0.000566297,-0.000442689,0.0048186
148.544,-0.00134438,-0.000285988,0.00265704,-0.000542599,-0.000427105,0.00482066
148.548,-0.00135679,-0.000307521,0.00265837,-0.000518249,-0.00041114,0.00482258
148.552,-0.00136828,-0.000330464,0.00265967,-0.000493251,-0.000394658,0.00482439
148.556,-0.00137857,-0.000354835,0.00266088,-0.000467451,-0.000377434,0.00482615
148.56,-0.00138823,-0.000380505,0.00266197,-0.000440744,-0.000359464,0.00482791
148.564,-0.00139758,-0.000407499,0.00266293,-0.000413064,-0.000340851,0.0048296
148.568,-0.00140665,-0.00043584,0.00266377,-0.000384504,-0.000322394,0.00483125
148.572,-0.00141525,-0.000465208,0.0026645,-0.000355621,-0.000304082,0.00483285
148.576,-0.00142328,-0.000495429,0.00266513,-0.000326587,-0.000285301,0.00483437
148.58,-0.00143071,-0.000525908,0.00266566,-0.000296947,-0.000265896,0.00483582
148.584,-0.00143784,-0.0005556,0.00266615,-0.000266823,-0.000245947,0.00483724
148.588,-0.00144499,-0.000584169,0.0026667,-0.000236321,-0.000225401,0.00483864
148.592,-0.00145229,-0.000611606,0.00266734,-0.000204973,-0.000204433,0.00484001
148.596,-0.0014596,-0.000637669,0.00266809,-0.00017228,-0.000183409,0.00484135
148.6,-0.00146652,-0.000662444,0.00266897,-0.000138688,-0.0001626,0.00484265
148.604,-0.00147308,-0.000686336,0.00267003,-0.000104955,-0.000142489,0.00484389
148.608,-0.00147973,-0.000709334,0.00267127,-7.16E-05,-0.000123332,0.00484505
148.612,-0.00148688,-0.000731121,0.00267264,-3.86E-05,-0.000105205,0.00484614
148.616,-0.00149454,-0.000751774,0.00267407,-6.36E-06,-8.77E-05,0.00484715
148.62,-0.00150217,-0.000771808,0.0026755,2.53E-05,-7.08E-05,0.00484808
148.624,-0.00150936,-0.000791983,0.00267686,5.60E-05,-5.49E-05,0.00484891
148.628,-0.00151533,-0.000812734,0.00267817,8.54E-05,-4.10E-05,0.00484963
148.632,-0.00151997,-0.000833405,0.0026795,0.000113353,-2.95E-05,0.00485022
148.636,-0.00152358,-0.000853126,0.00268089,0.000139713,-2.07E-05,0.00485068
148.64,-0.00152635,-0.000871455,0.00268237,0.000164,-1.45E-05,0.00485099
148.644,-0.00152839,-0.000888805,0.00268401,0.000186459,-1.05E-05,0.00485112
148.648,-0.00152968,-0.000905942,0.00268589,0.000207258,-7.93E-06,0.00485107
148.652,-0.00153025,-0.000923058,0.00268798,0.000226558,-6.49E-06,0.00485081
148.656,-0.00153,-0.000940677,0.00269022,0.000244279,-5.95E-06,0.00485031
148.66,-0.00152861,-0.000958211,0.0026926,0.000260667,-6.18E-06,0.00484958
148.664,-0.00152584,-0.000974694,0.00269506,0.000275432,-7.10E-06,0.00484867
148.668,-0.00152139,-0.000990024,0.00269757,0.000288038,-8.51E-06,0.00484761
148.672,-0.00151515,-0.00100401,0.0027001,0.000298242,-1.03E-05,0.00484645
148.676,-0.00150754,-0.0010172,0.00270268,0.000305788,-1.23E-05,0.00484518
148.68,-0.00149896,-0.00102981,0.00270531,0.000310932,-1.47E-05,0.00484381
148.684,-0.00148929,-0.00104178,0.00270795,0.000314181,-1.80E-05,0.00484238
148.688,-0.00147857,-0.00105305,0.00271056,0.000315836,-2.25E-05,0.00484086
148.692,-0.00146732,-0.00106375,0.00271314,0.000315585,-2.82E-05,0.00483926
148.696,-0.00145536,-0.00107356,0.00271568,0.000313434,-3.49E-05,0.00483754
148.7,-0.00144236,-0.0010818,0.00271813,0.000309888,-4.25E-05,0.00483569
148.704,-0.00142806,-0.00108759,0.00272049,0.000304721,-5.13E-05,0.00483374
148.708,-0.00141255,-0.00109049,0.00272275,0.000297883,-6.16E-05,0.0048316
148.712,-0.00139629,-0.0010909,0.00272496,0.000289839,-7.32E-05,0.00482923
148.716,-0.00137979,-0.00108963,0.0027272,0.000281057,-8.58E-05,0.00482663
148.72,-0.00136314,-0.00108756,0.00272946,0.000271887,-9.89E-05,0.00482381
148.724,-0.00134646,-0.00108507,0.00273171,0.000262316,-0.000112656,0.00482082
148.728,-0.00132943,-0.00108231,0.00273395,0.000252152,-0.000127229,0.00481771
148.732,-0.00131168,-0.00107936,0.00273618,0.000241435,-0.000143042,0.00481453
148.736,-0.00129315,-0.00107643,0.0027384,0.000230225,-0.000160073,0.0048113
148.74,-0.00127389,-0.00107378,0.00274066,0.000218586,-0.000177945,0.004808
148.744,-0.00125384,-0.0010713,0.00274294,0.000206093,-0.000196256,0.0048046
148.748,-0.00123259,-0.00106921,0.00274526,0.000192707,-0.0002143,0.00480113
148.752,-0.00120995,-0.00106744,0.00274761,0.000178254,-0.000231758,0.00479761
148.756,-0.0011861,-0.00106563,0.00275,0.000162777,-0.000248351,0.00479407
148.76,-0.00116121,-0.00106355,0.00275239,0.000146441,-0.000264261,0.00479047
148.764,-0.00113542,-0.00106147,0.00275476,0.000129161,-0.000279944,0.00478686
148.768,-0.001109,-0.00105959,0.00275709,0.000110911,-0.000295224,0.00478333
148.772,-0.0010823,-0.0010579,0.0027594,9.15E-05,-0.000309682,0.0047799
148.776,-0.00105571,-0.00105625,0.00276165,7.11E-05,-0.000323365,0.00477655
148.78,-0.00102945,-0.001055,0.00276383,5.03E-05,-0.000336057,0.00477332
148.784,-0.00100339,-0.00105409,0.00276596,2.90E-05,-0.000347982,0.00477027
148.788,-0.000977424,-0.00105355,0.00276812,7.31E-06,-0.000359342,0.00476741
148.792,-0.000952,-0.00105332,0.00277032,-1.54E-05,-0.000370152,0.00476482
148.796,-0.000927494,-0.00105338,0.00277258,-3.88E-05,-0.000380234,0.00476256
148.8,-0.000904018,-0.00105361,0.00277486,-6.32E-05,-0.000389975,0.00476063
148.804,-0.000881659,-0.00105395,0.00277714,-8.84E-05,-0.000399628,0.00475897
148.808,-0.000860501,-0.00105455,0.00277941,-0.000113838,-0.000408448,0.00475749
148.812,-0.000840909,-0.00105555,0.00278164,-0.000139106,-0.000416243,0.00475613
148.816,-0.000823075,-0.0010564,0.00278381,-0.000163693,-0.000422977,0.0047548
148.82,-0.000807273,-0.00105686,0.00278592,-0.000187244,-0.000428886,0.00475341
148.824,-0.000793429,-0.00105668,0.00278797,-0.000209579,-0.000433568,0.00475195
148.828,-0.000781219,-0.00105601,0.00278994,-0.000230298,-0.000437036,0.00475049
148.832,-0.000770245,-0.00105459,0.00279183,-0.000249497,-0.000439452,0.00474907
148.836,-0.00076004,-0.00105205,0.00279368,-0.000267335,-0.000441163,0.00474774
148.84,-0.000750161,-0.00104848,0.00279552,-0.000283869,-0.000442462,0.00474657
148.844,-0.000740478,-0.00104418,0.00279738,-0.000299275,-0.00044308,0.00474557
148.848,-0.000731017,-0.00103895,0.00279925,-0.000313693,-0.000442441,0.00474467
148.852,-0.000721986,-0.00103243,0.00280117,-0.000327226,-0.000440681,0.0047438
148.856,-0.000713267,-0.00102456,0.00280312,-0.000339629,-0.000438069,0.00474287
148.86,-0.00070456,-0.00101523,0.0028051,-0.000350596,-0.000434515,0.00474178
148.864,-0.000695318,-0.0010042,0.0028071,-0.000360171,-0.000429944,0.00474053
148.868,-0.000685673,-0.00099176,0.00280908,-0.000368298,-0.00042394,0.00473915
148.872,-0.000676278,-0.000978189,0.00281097,-0.000375016,-0.000416807,0.00473771
148.876,-0.000667307,-0.000963561,0.00281276,-0.000380508,-0.000408849,0.00473625
148.88,-0.000658353,-0.000947902,0.00281443,-0.000384575,-0.000400693,0.00473478
148.884,-0.000649086,-0.000931155,0.002816,-0.000386975,-0.00039276,0.00473326
148.888,-0.000639321,-0.000913351,0.00281753,-0.000387727,-0.000385704,0.00473175
